                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.73315,                0.92774,                 1.0975,                0.87798,                 0.5697,                0.63068,                0.46753,                0.91799,                0.84233,                 1.2597,             0.00088787,             0.00088787,             0.00088787
                    155,                 0.6227,                0.79525,                0.99869,                0.83127,                0.63636,                0.63921,                0.45859,                0.93097,                0.79351,                 1.2737,             0.00088434,             0.00088434,             0.00088434
                    156,                0.58909,                0.79507,                0.87838,                0.88082,                0.60127,                0.65015,                0.46009,                0.95324,                0.80196,                 1.2839,              0.0008808,              0.0008808,              0.0008808
                    157,                0.73626,                0.79663,                 1.0625,                0.88082,                0.60127,                0.65015,                0.46009,                0.95324,                0.80196,                 1.2839,             0.00087726,             0.00087726,             0.00087726
                    158,                0.81889,                0.87158,                 1.0401,                0.87416,                0.60303,                0.66279,                0.45389,                0.96148,                0.81595,                 1.2748,             0.00087373,             0.00087373,             0.00087373
                    159,                  0.652,                0.77699,                0.95951,                0.87685,                0.60303,                0.66229,                0.45285,                0.96464,                0.80761,                 1.2622,             0.00087019,             0.00087019,             0.00087019
                    160,                0.60113,                0.65598,                0.93651,                0.90253,                0.59701,                0.66741,                0.45078,                0.96293,                 0.8322,                 1.2418,             0.00086665,             0.00086665,             0.00086665
                    161,                0.68958,                0.75703,                 1.0799,                0.90253,                0.59701,                0.66741,                0.45078,                0.96293,                 0.8322,                 1.2418,             0.00086312,             0.00086312,             0.00086312
                    162,                0.69711,                0.79979,                 1.0169,                0.89541,                0.62388,                0.68124,                0.45586,                0.96931,                0.84757,                 1.2319,             0.00085958,             0.00085958,             0.00085958
                    163,                0.65398,                0.82511,                 1.0049,                0.56813,                0.63636,                0.67337,                0.44216,                 0.9969,                0.84961,                 1.2354,             0.00085604,             0.00085604,             0.00085604
                    164,                0.72608,                0.70246,                 1.0407,                0.91591,                0.63636,                0.67035,                0.44751,                 1.0516,                0.82163,                 1.2551,             0.00085251,             0.00085251,             0.00085251
                    165,                0.67114,                0.79246,                0.92439,                0.91591,                0.63636,                0.67035,                0.44751,                 1.0516,                0.82163,                 1.2551,             0.00084897,             0.00084897,             0.00084897
                    166,                0.78031,                0.80175,                0.96507,                0.93234,                0.62442,                0.66854,                0.42337,                 1.0715,                0.81867,                   1.25,             0.00084543,             0.00084543,             0.00084543
                    167,                0.62474,                0.80123,                0.95164,                0.90044,                0.62611,                0.65318,                0.42145,                 1.0489,                0.88251,                 1.2495,              0.0008419,              0.0008419,              0.0008419
                    168,                 0.5886,                0.73516,                0.92358,                0.94066,                0.53939,                0.62875,                0.41011,                 1.0174,                0.95102,                 1.2504,             0.00083836,             0.00083836,             0.00083836
                    169,                0.65933,                0.70354,                0.95393,                0.94066,                0.53939,                0.62875,                0.41011,                 1.0174,                0.95102,                 1.2504,             0.00083482,             0.00083482,             0.00083482
                    170,                0.60727,                 0.7146,                   0.95,                0.93236,                0.53939,                0.62026,                0.41574,                 1.0819,                 1.0267,                 1.3132,             0.00083129,             0.00083129,             0.00083129
                    171,                0.63427,                0.76708,                0.98367,                0.94484,                0.53939,                0.62377,                0.42586,                 1.0693,                 1.0045,                 1.3357,             0.00082775,             0.00082775,             0.00082775
                    172,                 0.6495,                 0.7006,                0.94905,                0.85897,                0.63636,                0.62581,                0.42285,                 1.0502,                 1.0441,                 1.3562,             0.00082421,             0.00082421,             0.00082421
                    173,                0.59788,                0.67313,                0.92668,                0.85897,                0.63636,                0.62581,                0.42285,                 1.0502,                 1.0441,                 1.3562,             0.00082067,             0.00082067,             0.00082067
                    174,                0.77736,                0.84553,                 1.0196,                0.91887,                 0.5697,                0.62347,                0.40943,                 1.0458,                0.98357,                 1.3903,             0.00081714,             0.00081714,             0.00081714
                    175,                 0.6303,                 0.7054,                0.94552,                0.91395,                0.59754,                0.62368,                0.41802,                  1.016,                0.96538,                 1.3949,              0.0008136,              0.0008136,              0.0008136
                    176,                0.70851,                0.79294,                 1.0075,                0.92117,                0.59776,                0.63661,                0.42084,                 1.0155,                 1.0054,                 1.3536,             0.00081006,             0.00081006,             0.00081006
                    177,                0.62112,                0.67975,                0.94218,                0.92117,                0.59776,                0.63661,                0.42084,                 1.0155,                 1.0054,                 1.3536,             0.00080653,             0.00080653,             0.00080653
                    178,                0.59146,                0.66615,                0.92026,                0.92854,                0.59898,                0.63749,                0.40097,                 1.0495,                 1.0079,                 1.3407,             0.00080299,             0.00080299,             0.00080299
                    179,                0.59188,                0.75019,                0.90529,                0.90259,                0.63476,                0.63649,                0.39401,                 1.0684,                 1.0232,                 1.3442,             0.00079945,             0.00079945,             0.00079945
                    180,                0.63869,                0.64618,                0.91924,                0.90707,                0.63636,                 0.6351,                0.37833,                 1.1151,                 1.0538,                 1.3579,             0.00079592,             0.00079592,             0.00079592
                    181,                0.64372,                0.67524,                0.96887,                0.90707,                0.63636,                 0.6351,                0.37833,                 1.1151,                 1.0538,                 1.3579,             0.00079238,             0.00079238,             0.00079238
                    182,                0.71796,                0.85448,                 1.0503,                0.90972,                0.63636,                0.62888,                0.35699,                 1.1539,                 1.1081,                 1.3652,             0.00078884,             0.00078884,             0.00078884
                    183,                0.58708,                0.63722,                0.92847,                 0.8857,                0.60303,                0.58535,                0.36922,                 1.2029,                 1.1317,                 1.3832,             0.00078531,             0.00078531,             0.00078531
                    184,                0.54973,                0.66386,                0.94111,                 0.8869,                0.60225,                0.58141,                0.37116,                 1.2081,                 1.1143,                 1.3997,             0.00078177,             0.00078177,             0.00078177
                    185,                0.59592,                0.75651,                0.95547,                 0.8869,                0.60225,                0.58141,                0.37116,                 1.2081,                 1.1143,                 1.3997,             0.00077823,             0.00077823,             0.00077823
                    186,                0.51383,                0.64714,                0.91513,                0.88365,                0.60303,                0.60931,                0.39508,                 1.1822,                 1.1192,                 1.3949,              0.0007747,              0.0007747,              0.0007747
                    187,                0.56318,                0.73248,                0.95444,                0.91882,                0.63636,                0.64878,                0.42572,                 1.0722,                 1.0083,                 1.3506,             0.00077116,             0.00077116,             0.00077116
                    188,                0.64445,                0.70554,                0.95341,                0.87815,                0.63636,                0.62957,                0.41978,                 1.0023,                 1.0562,                 1.3284,             0.00076762,             0.00076762,             0.00076762
                    189,                0.59118,                0.65031,                0.90426,                0.87815,                0.63636,                0.62957,                0.41978,                 1.0023,                 1.0562,                 1.3284,             0.00076409,             0.00076409,             0.00076409
                    190,                0.59043,                0.71105,                0.90854,                0.91762,                0.56708,                0.61225,                 0.4103,                 1.0172,                 1.0453,                 1.3263,             0.00076055,             0.00076055,             0.00076055
                    191,                0.56756,                0.70898,                0.97709,                0.87426,                0.59943,                0.60753,                0.40456,                  1.057,                 1.0266,                 1.3301,             0.00075701,             0.00075701,             0.00075701
                    192,                0.54135,                0.61702,                0.88271,                0.87534,                0.59682,                0.59829,                0.41379,                  1.046,                 1.0436,                 1.3321,             0.00075348,             0.00075348,             0.00075348
                    193,                0.70619,                0.66896,                0.93496,                0.87534,                0.59682,                0.59829,                0.41379,                  1.046,                 1.0436,                 1.3321,             0.00074994,             0.00074994,             0.00074994
                    194,                0.70745,                0.73129,                 0.9394,                0.89556,                 0.5697,                0.60425,                0.43632,                 1.0415,                 1.0472,                  1.354,              0.0007464,              0.0007464,              0.0007464
                    195,                0.58872,                0.63681,                0.92351,                  0.874,                0.60303,                0.60748,                0.45043,                 1.0023,                0.97376,                 1.3175,             0.00074287,             0.00074287,             0.00074287
                    196,                0.57615,                0.63874,                 0.9578,                0.90687,                0.60177,                0.61052,                0.44124,                0.99598,                0.96789,                 1.2936,             0.00073933,             0.00073933,             0.00073933
                    197,                0.65422,                0.77313,                 1.0011,                0.90687,                0.60177,                0.61052,                0.44124,                0.99598,                0.96789,                 1.2936,             0.00073579,             0.00073579,             0.00073579
                    198,                0.59853,                0.67944,                0.97475,                0.89588,                  0.598,                0.60929,                0.44945,                0.99969,                 0.9739,                 1.2798,             0.00073226,             0.00073226,             0.00073226
                    199,                0.63992,                0.70011,                0.99155,                0.90176,                0.60303,                0.62099,                0.44211,                 1.0098,                0.91752,                 1.2876,             0.00072872,             0.00072872,             0.00072872
                    200,                0.65021,                0.76707,                 1.0086,                0.88104,                0.62798,                0.62156,                0.44604,                0.95935,                0.87653,                 1.2507,             0.00072518,             0.00072518,             0.00072518
                    201,                0.64682,                0.66479,                0.93209,                0.88104,                0.62798,                0.62156,                0.44604,                0.95935,                0.87653,                 1.2507,             0.00072164,             0.00072164,             0.00072164
                    202,                0.61895,                0.62384,                0.95083,                0.87798,                 0.6345,                0.63731,                0.44244,                 0.9186,                0.85121,                 1.2346,             0.00071811,             0.00071811,             0.00071811
                    203,                 0.5335,                0.66754,                0.91419,                0.89893,                0.56674,                0.63139,                0.46246,                0.89986,                0.86956,                 1.2376,             0.00071457,             0.00071457,             0.00071457
                    204,                0.58886,                0.66698,                0.94501,                0.87245,                0.60606,                0.64154,                0.47511,                0.88696,                0.87326,                 1.2515,             0.00071103,             0.00071103,             0.00071103
                    205,                0.53521,                0.59693,                0.91883,                0.87245,                0.60606,                0.64154,                0.47511,                0.88696,                0.87326,                 1.2515,              0.0007075,              0.0007075,              0.0007075
                    206,                0.47097,                0.68317,                 0.9295,                 0.8937,                0.57273,                0.61686,                0.46164,                0.88624,                0.90302,                 1.2484,             0.00070396,             0.00070396,             0.00070396
                    207,                0.54534,                0.55843,                0.92245,                0.90545,                0.59618,                0.63063,                0.46416,                0.89001,                0.85533,                 1.2294,             0.00070042,             0.00070042,             0.00070042
                    208,                0.47166,                 0.5311,                0.87243,                0.88696,                0.60606,                 0.6447,                0.46729,                0.88006,                0.81585,                 1.2193,             0.00069689,             0.00069689,             0.00069689
                    209,                0.54187,                0.56049,                0.94145,                0.88696,                0.60606,                 0.6447,                0.46729,                0.88006,                0.81585,                 1.2193,             0.00069335,             0.00069335,             0.00069335
                    210,                0.51648,                0.59716,                0.95637,                0.87976,                0.60606,                0.65104,                0.46575,                0.88371,                0.78573,                 1.2192,             0.00068981,             0.00068981,             0.00068981
                    211,                0.49277,                0.60388,                0.90422,                0.87373,                0.60606,                 0.6732,                0.47329,                0.92537,                 0.7699,                 1.2329,             0.00068628,             0.00068628,             0.00068628
                    212,                0.58829,                0.69276,                0.98455,                0.90079,                0.63636,                0.67535,                0.47267,                0.93931,                0.78218,                 1.2314,             0.00068274,             0.00068274,             0.00068274
                    213,                0.56995,                0.76307,                0.93534,                0.90079,                0.63636,                0.67535,                0.47267,                0.93931,                0.78218,                 1.2314,              0.0006792,              0.0006792,              0.0006792
                    214,                0.79766,                0.80179,                 1.0596,                0.90115,                0.63636,                0.66217,                0.44637,                0.96474,                0.77368,                 1.2527,             0.00067567,             0.00067567,             0.00067567
                    215,                0.60089,                0.69273,                0.94806,                0.90382,                0.63636,                0.65833,                  0.439,                0.96935,                0.80867,                 1.2373,             0.00067213,             0.00067213,             0.00067213
                    216,                0.58134,                0.59186,                0.97617,                0.90307,                0.63636,                0.64701,                0.41641,                0.95113,                0.84054,                  1.217,             0.00066859,             0.00066859,             0.00066859
                    217,                0.62927,                0.59578,                 0.9735,                0.90307,                0.63636,                0.64701,                0.41641,                0.95113,                0.84054,                  1.217,             0.00066506,             0.00066506,             0.00066506
