                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.39846,                0.34492,                0.85659,                0.60238,                0.64286,                0.62699,                0.45306,                0.48505,                0.48199,                 1.0442,             0.00087019,             0.00087019,             0.00087019
                    160,                0.44441,                0.39483,                0.86668,                0.60586,                0.61683,                0.60967,                   0.46,                0.48346,                0.48337,                 1.0238,             0.00086665,             0.00086665,             0.00086665
                    161,                0.40469,                0.34539,                0.85686,                0.57711,                0.61905,                0.59007,                0.44669,                0.47435,                0.51364,                 1.0303,             0.00086312,             0.00086312,             0.00086312
                    162,                0.43775,                0.36478,                0.89462,                0.56952,                0.61818,                0.59149,                0.45023,                0.45578,                0.50079,                 1.0222,             0.00085958,             0.00085958,             0.00085958
                    163,                0.39667,                0.32958,                0.84327,                 0.5656,                0.59524,                 0.5857,                0.45382,                0.47699,                0.50142,                 1.0288,             0.00085604,             0.00085604,             0.00085604
                    164,                0.40481,                0.35237,                0.86261,                0.59862,                0.61701,                0.59697,                0.46144,                0.43504,                0.47207,                 1.0172,             0.00085251,             0.00085251,             0.00085251
                    165,                0.42531,                0.35071,                0.85595,                0.62295,                0.61034,                0.61205,                0.47305,                0.45439,                0.47416,                 1.0169,             0.00084897,             0.00084897,             0.00084897
                    166,                0.43868,                0.34569,                0.87713,                0.62192,                0.61796,                0.62591,                0.49275,                0.44756,                0.51045,                 1.0132,             0.00084543,             0.00084543,             0.00084543
                    167,                 0.4014,                0.32745,                0.85151,                0.62772,                0.64242,                0.63303,                0.49679,                0.47537,                 0.4636,                 1.0341,              0.0008419,              0.0008419,              0.0008419
                    168,                0.38841,                  0.318,                0.86126,                 0.6292,                0.63451,                0.63799,                0.48475,                0.46201,                 0.4757,                 1.0514,             0.00083836,             0.00083836,             0.00083836
                    169,                0.46821,                0.34546,                0.88264,                 0.6125,                 0.6419,                0.63616,                 0.4801,                0.48252,                0.48029,                 1.0541,             0.00083482,             0.00083482,             0.00083482
                    170,                0.37638,                0.32096,                 0.8439,                 0.6148,                0.64141,                0.63459,                0.48852,                0.48218,                0.46255,                 1.0408,             0.00083129,             0.00083129,             0.00083129
                    171,                0.40473,                0.34992,                0.87172,                0.62353,                0.61019,                0.62008,                0.48507,                0.48251,                0.47038,                 1.0323,             0.00082775,             0.00082775,             0.00082775
                    172,                0.39988,                0.33626,                0.85788,                0.54348,                0.59524,                0.61022,                0.46771,                0.48344,                0.46283,                 1.0284,             0.00082421,             0.00082421,             0.00082421
                    173,                0.40734,                0.35766,                0.85796,                0.58638,                0.60535,                0.62722,                0.46785,                0.49382,                0.46281,                 1.0229,             0.00082067,             0.00082067,             0.00082067
                    174,                0.42987,                0.35249,                0.86339,                0.60842,                0.60553,                0.63533,                 0.4902,                0.48581,                0.46924,                 1.0211,             0.00081714,             0.00081714,             0.00081714
                    175,                0.36617,                 0.3179,                0.86898,                0.58209,                0.61448,                0.61954,                0.48524,                 0.4971,                0.45316,                 1.0277,              0.0008136,              0.0008136,              0.0008136
                    176,                0.42868,                0.34607,                0.88159,                 0.6036,                0.64286,                0.61912,                0.47102,                0.49098,                0.48478,                 1.0462,             0.00081006,             0.00081006,             0.00081006
                    177,                0.45038,                0.34433,                0.87108,                0.59743,                0.61085,                0.61876,                0.47381,                 0.4637,                0.48144,                 1.0482,             0.00080653,             0.00080653,             0.00080653
                    178,                0.41618,                0.33048,                0.85732,                0.55757,                0.61905,                0.60865,                0.47461,                 0.4557,                0.48965,                 1.0401,             0.00080299,             0.00080299,             0.00080299
                    179,                0.42325,                0.34663,                0.86807,                0.55367,                0.61829,                0.60805,                0.46425,                 0.4557,                0.48927,                 1.0397,             0.00079945,             0.00079945,             0.00079945
                    180,                0.39608,                 0.3341,                0.85676,                0.53647,                0.61905,                0.61326,                0.46734,                0.45054,                0.47264,                 1.0328,             0.00079592,             0.00079592,             0.00079592
                    181,                0.36838,                0.31638,                0.86618,                0.57492,                0.63996,                0.62898,                0.47535,                0.47632,                0.46569,                 1.0465,             0.00079238,             0.00079238,             0.00079238
                    182,                0.41581,                0.32755,                0.87879,                 0.6017,                0.61844,                0.62803,                0.46908,                  0.476,                0.45717,                 1.0567,             0.00078884,             0.00078884,             0.00078884
                    183,                0.39021,                0.32046,                0.86369,                0.57127,                0.64286,                0.64279,                0.47995,                0.45345,                0.41557,                 1.0588,             0.00078531,             0.00078531,             0.00078531
                    184,                 0.4036,                0.31485,                0.85829,                0.60178,                0.58611,                0.62248,                0.46388,                0.48138,                0.46199,                 1.0791,             0.00078177,             0.00078177,             0.00078177
                    185,                0.41295,                0.34556,                0.88895,                0.56617,                0.59675,                0.61783,                0.45437,                0.49548,                0.49496,                 1.0734,             0.00077823,             0.00077823,             0.00077823
                    186,                0.37193,                0.31436,                0.86986,                0.60451,                 0.6156,                0.61776,                0.45835,                0.48606,                0.45303,                 1.0637,              0.0007747,              0.0007747,              0.0007747
                    187,                0.39841,                0.33689,                0.86639,                0.59871,                0.59067,                0.60761,                0.46305,                0.47212,                0.44821,                 1.0509,             0.00077116,             0.00077116,             0.00077116
                    188,                0.41109,                0.32376,                0.88494,                0.56896,                0.56686,                0.57654,                0.46244,                0.47016,                0.49612,                 1.0307,             0.00076762,             0.00076762,             0.00076762
                    189,                0.36704,                0.31209,                0.85536,                 0.6006,                0.58602,                0.60764,                0.45489,                0.45886,                0.49139,                  1.032,             0.00076409,             0.00076409,             0.00076409
                    190,                0.41367,                0.32179,                0.85933,                0.56573,                0.61905,                0.60114,                0.45724,                 0.4579,                0.50075,                 1.0496,             0.00076055,             0.00076055,             0.00076055
                    191,                0.43415,                0.33167,                0.86827,                0.54932,                0.61905,                0.59568,                0.46852,                0.46202,                0.49686,                 1.0403,             0.00075701,             0.00075701,             0.00075701
                    192,                0.40549,                0.34592,                0.86928,                0.59566,                0.61905,                0.59733,                0.46795,                0.48251,                0.47347,                 1.0368,             0.00075348,             0.00075348,             0.00075348
                    193,                0.40482,                 0.3458,                0.86255,                0.60328,                0.61905,                0.59552,                0.46226,                0.46783,                0.48003,                 1.0384,             0.00074994,             0.00074994,             0.00074994
                    194,                0.41342,                0.32394,                0.87655,                0.59884,                0.61905,                0.59732,                0.46083,                0.47984,                0.49322,                 1.0532,              0.0007464,              0.0007464,              0.0007464
                    195,                0.42028,                0.33896,                0.87516,                0.58665,                0.61905,                0.60604,                0.47023,                0.45738,                 0.4887,                 1.0493,             0.00074287,             0.00074287,             0.00074287
                    196,                0.40729,                0.34623,                0.86663,                0.62699,                0.61905,                0.61736,                0.47914,                0.47513,                0.46541,                 1.0391,             0.00073933,             0.00073933,             0.00073933
                    197,                0.43687,                 0.3452,                0.89699,                0.60599,                0.61905,                0.61892,                0.48258,                0.45691,                0.43604,                 1.0375,             0.00073579,             0.00073579,             0.00073579
                    198,                0.41336,                0.34679,                 0.8647,                0.60644,                0.61905,                0.62713,                0.49409,                 0.4629,                 0.4272,                 1.0438,             0.00073226,             0.00073226,             0.00073226
                    199,                0.36961,                0.31027,                 0.8619,                0.62107,                0.61905,                0.63393,                0.48408,                0.50778,                0.45569,                 1.0583,             0.00072872,             0.00072872,             0.00072872
                    200,                0.38834,                0.30344,                0.85907,                0.61812,                0.61905,                0.63008,                  0.472,                0.46666,                0.44938,                 1.0709,             0.00072518,             0.00072518,             0.00072518
                    201,                0.37201,                0.31532,                  0.855,                0.60894,                  0.618,                0.63056,                0.47432,                0.45904,                0.43522,                 1.0718,             0.00072164,             0.00072164,             0.00072164
                    202,                0.38491,                 0.3234,                0.84573,                0.61618,                0.61354,                0.63106,                0.47259,                0.45914,                0.44642,                 1.0664,             0.00071811,             0.00071811,             0.00071811
                    203,                0.36148,                0.30757,                0.85449,                0.62792,                0.61297,                0.62594,                0.47606,                0.47979,                0.46644,                 1.0814,             0.00071457,             0.00071457,             0.00071457
                    204,                0.41993,                0.31515,                0.86298,                0.62875,                0.61905,                0.62738,                0.47057,                0.48517,                0.44705,                 1.0965,             0.00071103,             0.00071103,             0.00071103
                    205,                0.40397,                0.35096,                0.86098,                 0.6294,                0.61757,                0.62882,                0.47106,                0.49462,                0.44323,                 1.0906,              0.0007075,              0.0007075,              0.0007075
                    206,                 0.3979,                0.36956,                0.87338,                0.60848,                0.61485,                0.63193,                0.47254,                0.45017,                0.44466,                 1.0624,             0.00070396,             0.00070396,             0.00070396
                    207,                0.36524,                0.30087,                0.84775,                0.59452,                0.59067,                0.58982,                0.46102,                0.43778,                0.48608,                 1.0534,             0.00070042,             0.00070042,             0.00070042
                    208,                0.38386,                0.34383,                0.86524,                0.61428,                0.60992,                0.62592,                0.45629,                0.45013,                0.48059,                 1.0623,             0.00069689,             0.00069689,             0.00069689
                    209,                0.35243,                0.31745,                0.84385,                0.62968,                0.60946,                 0.6303,                0.45633,                0.44759,                0.49248,                 1.0468,             0.00069335,             0.00069335,             0.00069335
                    210,                0.40861,                0.34114,                0.88667,                0.63217,                0.60992,                0.62265,                0.46378,                0.45831,                0.50529,                 1.0319,             0.00068981,             0.00068981,             0.00068981
                    211,                0.38731,                 0.3316,                0.88029,                0.63505,                0.58611,                0.61949,                0.48222,                0.45047,                0.49272,                   1.02,             0.00068628,             0.00068628,             0.00068628
                    212,                0.38726,                0.31296,                 0.8645,                0.65209,                0.60174,                0.61818,                0.48244,                0.43215,                0.47387,                 1.0204,             0.00068274,             0.00068274,             0.00068274
                    213,                 0.3702,                0.30738,                0.87105,                0.62186,                0.61448,                0.61576,                0.47986,                0.44302,                0.48228,                 1.0272,              0.0006792,              0.0006792,              0.0006792
                    214,                0.36679,                0.29903,                 0.8508,                0.63257,                0.61448,                0.61805,                0.48123,                0.45491,                0.49605,                 1.0335,             0.00067567,             0.00067567,             0.00067567
                    215,                  0.377,                0.31544,                0.86042,                0.64498,                0.61448,                  0.618,                 0.4796,                0.45403,                0.50856,                 1.0426,             0.00067213,             0.00067213,             0.00067213
                    216,                0.36929,                 0.3035,                0.83606,                0.61788,                0.61624,                0.61593,                0.46021,                0.47437,                0.49512,                 1.0591,             0.00066859,             0.00066859,             0.00066859
                    217,                0.35551,                0.28229,                 0.8714,                0.59827,                0.61905,                0.62157,                0.46096,                0.47232,                0.46618,                 1.0619,             0.00066506,             0.00066506,             0.00066506
                    218,                0.37385,                 0.3123,                0.85406,                0.61968,                0.59336,                0.61724,                0.46392,                0.48547,                0.46708,                 1.0617,             0.00066152,             0.00066152,             0.00066152
                    219,                0.39623,                 0.3132,                 0.8617,                0.62737,                0.61905,                0.61883,                0.47131,                  0.478,                0.46798,                 1.0522,             0.00065798,             0.00065798,             0.00065798
                    220,                0.38792,                0.30949,                0.84426,                0.64883,                0.61747,                 0.6213,                0.47704,                0.52096,                0.45745,                  1.044,             0.00065445,             0.00065445,             0.00065445
                    221,                0.38898,                0.32168,                0.87128,                0.64755,                0.61448,                0.62171,                0.48265,                 0.4556,                0.44254,                 1.0397,             0.00065091,             0.00065091,             0.00065091
                    222,                0.38172,                0.30387,                0.85195,                0.64818,                0.61448,                0.62257,                0.49104,                0.43699,                0.43373,                 1.0395,             0.00064737,             0.00064737,             0.00064737
                    223,                0.42521,                0.34343,                0.86881,                0.64799,                0.61448,                0.62771,                0.49909,                 0.4435,                0.44629,                 1.0531,             0.00064384,             0.00064384,             0.00064384
                    224,                0.41246,                 0.3462,                0.87822,                0.64788,                0.61448,                0.64018,                0.49927,                0.42102,                 0.4506,                 1.0312,              0.0006403,              0.0006403,              0.0006403
                    225,                0.39977,                 0.3346,                0.88251,                0.64256,                0.61448,                0.64032,                0.49635,                0.43486,                0.45246,                 1.0346,             0.00063676,             0.00063676,             0.00063676
                    226,                0.36939,                0.30809,                 0.8479,                0.63793,                0.61448,                0.64061,                0.49684,                0.42387,                0.45316,                 1.0314,             0.00063323,             0.00063323,             0.00063323
                    227,                0.41301,                0.32154,                0.88257,                0.61651,                0.61647,                0.63896,                0.49427,                 0.4547,                 0.4617,                 1.0378,             0.00062969,             0.00062969,             0.00062969
                    228,                0.34216,                0.28032,                0.83898,                0.59291,                0.61638,                0.63474,                0.49844,                0.41862,                0.45966,                 1.0306,             0.00062615,             0.00062615,             0.00062615
                    229,                0.38188,                0.31243,                0.86147,                0.59594,                0.61651,                 0.6332,                0.49159,                0.42995,                0.47136,                 1.0436,             0.00062262,             0.00062262,             0.00062262
                    230,                0.36281,                0.29908,                 0.8491,                0.61114,                0.61448,                0.63424,                0.48891,                0.43903,                0.46959,                 1.0516,             0.00061908,             0.00061908,             0.00061908
                    231,                0.38205,                0.30866,                0.86971,                0.60049,                0.61343,                0.63186,                0.47647,                0.43905,                0.44248,                 1.0536,             0.00061554,             0.00061554,             0.00061554
                    232,                0.36004,                0.30413,                0.87944,                0.62686,                0.60992,                0.63876,                0.47022,                 0.4357,                0.44329,                 1.0547,               0.000612,               0.000612,               0.000612
                    233,                0.33965,                0.27971,                0.84635,                0.64273,                0.60992,                0.63851,                0.47679,                0.44705,                0.46087,                 1.0516,             0.00060847,             0.00060847,             0.00060847
                    234,                0.34626,                0.28069,                0.83853,                0.60594,                0.63705,                0.63721,                0.48504,                0.42998,                0.43292,                 1.0427,             0.00060493,             0.00060493,             0.00060493
                    235,                0.36777,                0.30126,                0.83563,                0.62823,                0.61646,                0.64027,                0.47808,                0.43725,                0.40936,                 1.0366,             0.00060139,             0.00060139,             0.00060139
                    236,                0.35032,                 0.2826,                0.84757,                0.62237,                0.63638,                0.64105,                0.47417,                0.44604,                0.40281,                 1.0502,             0.00059786,             0.00059786,             0.00059786
                    237,                 0.3393,                 0.2751,                0.84233,                0.62365,                0.63682,                0.64187,                 0.4734,                0.44636,                0.42466,                 1.0537,             0.00059432,             0.00059432,             0.00059432
                    238,                0.36518,                0.29202,                0.86476,                0.62188,                0.63829,                0.64187,                0.46951,                 0.4585,                0.42249,                 1.0619,             0.00059078,             0.00059078,             0.00059078
                    239,                0.33593,                0.28527,                0.84327,                0.64906,                0.63454,                0.64307,                0.47389,                0.45249,                0.42914,                 1.0624,             0.00058725,             0.00058725,             0.00058725
                    240,                0.33789,                0.27181,                0.82785,                0.64679,                0.63829,                0.64307,                 0.4744,                0.42722,                0.43744,                 1.0429,             0.00058371,             0.00058371,             0.00058371
                    241,                 0.3261,                0.27424,                0.85285,                0.63895,                0.64282,                0.64273,                  0.479,                  0.422,                0.44148,                 1.0267,             0.00058017,             0.00058017,             0.00058017
                    242,                0.31066,                0.25787,                0.84007,                0.64839,                0.63234,                0.64269,                0.48212,                0.43201,                0.45136,                 1.0312,             0.00057664,             0.00057664,             0.00057664
                    243,                0.37611,                0.29343,                0.87881,                0.63777,                0.64286,                 0.6433,                0.47451,                0.45739,                0.45854,                 1.0377,              0.0005731,              0.0005731,              0.0005731
                    244,                0.39007,                 0.3131,                0.86268,                0.63828,                0.64286,                0.64398,                0.49117,                 0.4589,                0.47675,                 1.0303,             0.00056956,             0.00056956,             0.00056956
                    245,                0.38962,                0.31007,                0.84798,                0.63029,                0.64286,                0.64446,                0.49172,                0.42688,                0.47317,                 1.0217,             0.00056603,             0.00056603,             0.00056603
                    246,                0.36098,                0.30857,                0.83675,                0.62363,                0.64063,                0.64243,                0.48556,                0.43438,                0.46657,                 1.0195,             0.00056249,             0.00056249,             0.00056249
                    247,                0.35431,                0.31212,                0.84099,                0.64515,                0.64089,                0.64411,                0.47609,                0.43213,                0.45882,                 1.0152,             0.00055895,             0.00055895,             0.00055895
                    248,                0.36995,                0.31601,                0.85176,                0.65044,                0.63615,                0.64342,                0.47525,                0.46551,                0.48061,                 1.0299,             0.00055542,             0.00055542,             0.00055542
                    249,                0.37221,                0.28551,                0.85518,                0.61647,                0.61905,                0.63983,                  0.478,                0.44668,                0.47398,                  1.031,             0.00055188,             0.00055188,             0.00055188
                    250,                0.37336,                0.30193,                0.85678,                0.62494,                0.64137,                0.63637,                0.47298,                0.43976,                0.45714,                 1.0285,             0.00054834,             0.00054834,             0.00054834
                    251,                0.37169,                0.31575,                0.83463,                0.60002,                0.64286,                0.62848,                0.46818,                0.45386,                0.46559,                 1.0514,             0.00054481,             0.00054481,             0.00054481
                    252,                0.36723,                0.31354,                0.85808,                0.59971,                0.61905,                0.61337,                0.46697,                0.44927,                0.47869,                 1.0569,             0.00054127,             0.00054127,             0.00054127
                    253,                0.35096,                0.28158,                0.84097,                0.59011,                0.59067,                0.60789,                0.46683,                  0.447,                0.47113,                 1.0436,             0.00053773,             0.00053773,             0.00053773
                    254,                0.34113,                 0.2775,                 0.8484,                0.58167,                0.61336,                0.59972,                0.46302,                0.45084,                0.46264,                 1.0366,              0.0005342,              0.0005342,              0.0005342
                    255,                0.30928,                0.26318,                0.81228,                 0.6049,                0.60992,                0.60387,                0.46944,                0.44925,                0.46587,                 1.0438,             0.00053066,             0.00053066,             0.00053066
                    256,                0.32297,                0.27014,                0.83418,                0.60051,                0.61281,                0.61795,                0.47191,                0.44983,                0.48014,                 1.0478,             0.00052712,             0.00052712,             0.00052712
                    257,                0.36668,                0.32026,                0.87646,                0.59737,                0.61448,                0.62494,                0.47047,                0.43969,                0.48285,                 1.0556,             0.00052359,             0.00052359,             0.00052359
                    258,                 0.3369,                 0.2791,                0.81923,                0.63849,                0.61448,                 0.6412,                0.47524,                0.43768,                0.44839,                 1.0567,             0.00052005,             0.00052005,             0.00052005
                    259,                0.33779,                0.26745,                0.85117,                0.64074,                0.61606,                0.63722,                0.47567,                0.43943,                0.46486,                 1.0592,             0.00051651,             0.00051651,             0.00051651
                    260,                0.36537,                0.30332,                 0.8511,                  0.613,                0.59067,                0.60459,                0.48278,                 0.4364,                0.45331,                 1.0624,             0.00051298,             0.00051298,             0.00051298
                    261,                0.35143,                0.26487,                0.85182,                0.61268,                0.59067,                0.60514,                0.48239,                0.44936,                0.46188,                 1.0719,             0.00050944,             0.00050944,             0.00050944
                    262,                0.36173,                 0.2952,                0.86753,                 0.6076,                0.59067,                0.61079,                0.48002,                0.43109,                0.45362,                  1.056,              0.0005059,              0.0005059,              0.0005059
                    263,                0.35579,                0.29055,                0.85897,                0.64019,                0.61448,                0.63742,                0.47676,                0.42453,                0.45084,                  1.056,             0.00050236,             0.00050236,             0.00050236
                    264,                0.35084,                0.27399,                0.85384,                 0.5913,                0.59067,                0.60895,                0.47697,                 0.4336,                0.44889,                 1.0634,             0.00049883,             0.00049883,             0.00049883
                    265,                0.37781,                0.30212,                0.84316,                0.59591,                0.59045,                0.61008,                0.47415,                 0.4315,                0.45566,                  1.066,             0.00049529,             0.00049529,             0.00049529
                    266,                0.33256,                0.27042,                0.84816,                0.61272,                0.59036,                 0.6157,                0.47667,                0.44059,                0.45899,                 1.0697,             0.00049175,             0.00049175,             0.00049175
                    267,                 0.3742,                 0.2872,                0.84313,                0.62085,                0.58568,                0.61317,                0.47867,                0.43123,                0.45511,                  1.071,             0.00048822,             0.00048822,             0.00048822
                    268,                 0.3302,                0.28569,                0.83836,                0.64904,                0.60708,                0.64036,                0.48378,                0.44089,                0.43455,                 1.0682,             0.00048468,             0.00048468,             0.00048468
                    269,                0.30677,                0.24773,                0.82396,                0.65625,                0.60843,                0.64168,                0.49099,                0.46907,                0.45286,                 1.0776,             0.00048114,             0.00048114,             0.00048114
                    270,                0.36899,                0.30601,                0.86635,                0.62777,                0.61105,                0.64436,                0.48612,                 0.4676,                0.44405,                 1.0858,             0.00047761,             0.00047761,             0.00047761
                    271,                0.32889,                0.26694,                0.81885,                0.64959,                0.58708,                 0.6376,                0.47583,                 0.4386,                 0.4286,                 1.0774,             0.00047407,             0.00047407,             0.00047407
                    272,                0.32932,                0.27252,                0.84342,                0.60603,                0.59746,                0.62924,                0.46805,                0.44838,                0.43022,                 1.1098,             0.00047053,             0.00047053,             0.00047053
                    273,                0.34402,                0.29429,                0.84741,                0.60243,                0.58888,                0.59302,                0.45702,                0.45383,                0.43032,                 1.1086,               0.000467,               0.000467,               0.000467
                    274,                0.33984,                0.29575,                0.85982,                0.57443,                0.59067,                0.58493,                0.45954,                0.46567,                0.43134,                 1.1058,             0.00046346,             0.00046346,             0.00046346
                    275,                 0.3213,                0.26963,                0.84685,                0.57701,                0.59067,                0.58929,                0.45773,                0.45966,                0.45438,                 1.1046,             0.00045992,             0.00045992,             0.00045992
                    276,                0.31761,                0.25931,                0.84302,                0.64467,                0.61448,                0.63757,                 0.4837,                0.42565,                0.45426,                 1.0561,             0.00045639,             0.00045639,             0.00045639
                    277,                0.34602,                  0.295,                0.83628,                 0.6482,                0.61448,                0.63576,                0.48607,                0.43218,                0.46318,                 1.0526,             0.00045285,             0.00045285,             0.00045285
                    278,                0.31936,                0.27199,                0.84076,                0.64609,                0.61448,                0.63727,                0.48444,                0.44337,                0.45546,                 1.0607,             0.00044931,             0.00044931,             0.00044931
                    279,                0.31804,                0.26267,                 0.8428,                0.63499,                0.61504,                0.63786,                0.47667,                0.43806,                0.44201,                 1.0571,             0.00044578,             0.00044578,             0.00044578
                    280,                  0.335,                0.27887,                0.85372,                0.63387,                0.61014,                0.63728,                0.47668,                0.45591,                0.43484,                 1.0658,             0.00044224,             0.00044224,             0.00044224
                    281,                0.32174,                0.26626,                0.84264,                0.60362,                 0.6103,                0.62309,                0.47777,                0.46677,                0.43808,                  1.081,              0.0004387,              0.0004387,              0.0004387
                    282,                0.33854,                0.29236,                0.84615,                0.58357,                0.61598,                0.61657,                 0.4822,                0.46723,                0.43084,                 1.0751,             0.00043517,             0.00043517,             0.00043517
                    283,                0.33166,                0.26816,                0.82532,                0.59821,                0.61748,                 0.6142,                0.47931,                0.45729,                0.43314,                 1.0803,             0.00043163,             0.00043163,             0.00043163
                    284,                0.32857,                0.28138,                 0.8589,                0.58492,                0.61891,                0.60923,                0.48201,                 0.4219,                0.43857,                 1.0541,             0.00042809,             0.00042809,             0.00042809
                    285,                0.34781,                0.27943,                0.85316,                0.58086,                0.61905,                0.61001,                0.47431,                0.41136,                 0.4328,                 1.0428,             0.00042456,             0.00042456,             0.00042456
                    286,                0.32918,                0.27732,                0.86494,                0.58382,                0.61905,                0.60824,                0.47386,                0.41042,                0.43114,                 1.0379,             0.00042102,             0.00042102,             0.00042102
                    287,                0.29144,                0.25465,                 0.8206,                0.56329,                0.61905,                0.60552,                0.47244,                0.41237,                0.43377,                 1.0387,             0.00041748,             0.00041748,             0.00041748
                    288,                 0.3092,                0.24937,                0.82381,                0.56733,                0.61755,                0.61113,                0.47875,                 0.4242,                0.43886,                 1.0467,             0.00041395,             0.00041395,             0.00041395
                    289,                 0.3202,                0.27097,                0.83813,                0.65339,                0.61084,                0.62279,                0.48417,                0.42181,                0.44993,                 1.0405,             0.00041041,             0.00041041,             0.00041041
                    290,                0.29841,                0.25604,                0.81817,                0.64612,                0.61679,                0.62384,                0.48442,                  0.426,                 0.4326,                 1.0509,             0.00040687,             0.00040687,             0.00040687
                    291,                0.34594,                0.28034,                0.85839,                0.64751,                0.61672,                0.62439,                 0.4829,                0.41977,                0.42937,                 1.0447,             0.00040334,             0.00040334,             0.00040334
                    292,                0.29357,                0.24973,                0.83655,                0.64626,                0.61602,                0.62535,                0.49216,                0.42429,                 0.4355,                 1.0357,              0.0003998,              0.0003998,              0.0003998
                    293,                0.33103,                0.27591,                0.82464,                0.64555,                  0.615,                0.62535,                0.48959,                0.41282,                0.44199,                  1.032,             0.00039626,             0.00039626,             0.00039626
                    294,                0.29353,                0.24876,                0.84068,                0.64676,                0.61448,                0.62535,                0.49252,                0.41352,                0.44532,                 1.0381,             0.00039272,             0.00039272,             0.00039272
                    295,                0.31319,                0.28655,                0.83376,                0.63718,                0.61496,                0.62563,                0.49061,                0.41586,                0.45087,                 1.0386,             0.00038919,             0.00038919,             0.00038919
                    296,                0.31801,                0.25737,                0.84251,                0.60616,                0.61666,                0.63123,                 0.4976,                0.41088,                0.43858,                 1.0335,             0.00038565,             0.00038565,             0.00038565
                    297,                 0.3143,                0.24855,                0.84846,                0.58434,                0.61838,                0.62585,                0.49697,                0.40683,                 0.4407,                 1.0367,             0.00038211,             0.00038211,             0.00038211
                    298,                0.29328,                0.24315,                0.83251,                0.58357,                0.61905,                0.61922,                0.49883,                0.40226,                0.44155,                 1.0369,             0.00037858,             0.00037858,             0.00037858
                    299,                0.29517,                0.25342,                 0.8356,                0.58496,                0.61905,                 0.6281,                0.50319,                0.39094,                0.44383,                 1.0306,             0.00037504,             0.00037504,             0.00037504
                    300,                 0.3459,                0.26708,                0.85663,                0.61988,                0.61905,                0.63233,                0.50625,                0.41293,                0.43353,                 1.0342,              0.0003715,              0.0003715,              0.0003715
                    301,                0.32501,                 0.2664,                0.84509,                0.62288,                0.61905,                0.63604,                0.50939,                0.40815,                0.42501,                 1.0348,             0.00036797,             0.00036797,             0.00036797
                    302,                0.31516,                0.26489,                0.82324,                0.62827,                0.61905,                0.63601,                0.51097,                 0.3997,                0.43296,                 1.0247,             0.00036443,             0.00036443,             0.00036443
                    303,                0.28803,                0.23225,                0.84931,                0.62273,                0.61905,                0.63448,                0.50153,                0.39591,                0.45049,                 1.0132,             0.00036089,             0.00036089,             0.00036089
                    304,                0.31914,                0.24561,                0.83129,                0.64331,                0.61905,                0.63556,                0.49285,                0.42466,                0.49443,                 1.0402,             0.00035736,             0.00035736,             0.00035736
                    305,                0.29018,                0.26491,                0.81968,                0.63281,                0.59428,                 0.6316,                0.48485,                0.41396,                0.48839,                 1.0362,             0.00035382,             0.00035382,             0.00035382
                    306,                0.32534,                0.26455,                0.86652,                0.62033,                0.61905,                0.63239,                0.47876,                0.41081,                0.46787,                 1.0412,             0.00035028,             0.00035028,             0.00035028
                    307,                0.29714,                0.26402,                0.84073,                0.65338,                0.61225,                0.63512,                 0.4786,                0.41527,                 0.4381,                 1.0411,             0.00034675,             0.00034675,             0.00034675
                    308,                0.29705,                0.26662,                0.84214,                0.63338,                0.59264,                0.63969,                 0.4903,                0.40969,                0.45168,                 1.0376,             0.00034321,             0.00034321,             0.00034321
                    309,                0.28764,                0.26791,                0.84084,                0.62526,                0.59772,                 0.6393,                0.49202,                0.41536,                 0.4469,                 1.0313,             0.00033967,             0.00033967,             0.00033967
                    310,                0.32139,                0.26126,                0.86321,                0.62225,                 0.6029,                0.62965,                 0.4901,                 0.4093,                0.44265,                 1.0274,             0.00033614,             0.00033614,             0.00033614
                    311,                0.30794,                0.24786,                0.83256,                0.65216,                0.60752,                0.62535,                0.48603,                0.40885,                0.44499,                   1.03,              0.0003326,              0.0003326,              0.0003326
                    312,                0.32182,                0.25134,                0.84067,                  0.614,                0.61905,                0.62811,                0.48679,                0.40102,                0.43638,                  1.027,             0.00032906,             0.00032906,             0.00032906
                    313,                0.30409,                0.26767,                0.82476,                0.61384,                0.61905,                0.63229,                 0.4804,                 0.3987,                0.41979,                 1.0238,             0.00032553,             0.00032553,             0.00032553
                    314,                0.30056,                0.28948,                0.83297,                0.62457,                0.61448,                0.63944,                 0.4843,                0.40404,                0.40651,                 1.0182,             0.00032199,             0.00032199,             0.00032199
                    315,                 0.2876,                0.23412,                0.81372,                0.61911,                0.59311,                0.63488,                0.49108,                0.40822,                0.39379,                 1.0171,             0.00031845,             0.00031845,             0.00031845
                    316,                0.30211,                0.26048,                0.83284,                  0.585,                0.61905,                0.62869,                0.48538,                0.41757,                0.39289,                 1.0254,             0.00031492,             0.00031492,             0.00031492
                    317,                0.29854,                0.25921,                0.82439,                0.58481,                0.61905,                 0.6265,                0.48722,                0.40381,                0.38871,                 1.0066,             0.00031138,             0.00031138,             0.00031138
